match_id,player_id,team_id,minutes_played,goals,assists,yellow_cards,red_cards,rating
M0262,MIL,INT,44,0,0,0,0,7.2
M0262,TSI,INT,22,1,0,0,0,8.4
M0263,GAB1,BOT,34,0,0,0,0,6.5
M0263,HUL,BOT,66,0,2,0,0,7.5
M0263,ARR,BOT,4,0,0,0,0,9.7
M0263,VEI,FLU,88,0,2,1,0,6.4
M0263,RON2,FLU,48,2,0,0,0,7.4
M0263,DUD,FLU,89,0,0,0,0,7.8
M0264,RON2,FLU,53,0,2,0,0,8.9
M0264,DUD,FLU,51,0,0,0,0,6.1
M0264,VEI,FLU,71,0,0,0,0,6.4
M0266,LUC,CAM,64,2,0,0,0,5.8
M0266,GAB,CAM,7,2,0,0,0,9.8
M0266,BRU,CAM,48,0,0,0,0,8.0
M0267,NAC,BAH,10,1,0,0,0,9.5
M0268,ANT,CRU,83,0,0,0,0,9.4
M0268,RIC,CRU,51,0,0,0,0,9.1
M0268,RAF,CRU,12,0,0,0,0,9.4
M0270,ROD,SPF,69,0,0,0,0,8.5
M0270,NEY,SPF,28,0,0,0,0,7.5
M0270,VIN,SPF,62,0,0,1,0,6.9
M0270,ARR,BOT,51,0,0,0,0,7.1
M0270,HUL,BOT,45,2,0,0,0,7.0
M0270,GAB1,BOT,63,0,0,0,0,9.0
M0271,TSI,INT,21,0,0,0,0,8.0
M0271,MIL,INT,63,1,0,0,0,6.1
M0271,MAR,INT,68,0,0,0,0,10.0
M0271,FRE,VAS,10,0,0,0,0,8.0
M0271,DAN,VAS,28,0,0,1,0,9.2
M0271,FAB,VAS,58,0,0,0,0,7.6
M0272,MIL,INT,74,0,0,0,0,8.0
M0272,MAR,INT,31,0,0,1,0,7.4
M0272,TSI,INT,66,0,0,0,0,7.2
M0273,DUD,FLU,61,0,0,1,0,7.7
M0273,RON2,FLU,84,0,0,0,0,6.8
M0273,VEI,FLU,10,0,0,1,0,7.8
M0274,ZIC,FLA,4,2,0,0,0,9.6
M0274,GAR,FLA,5,0,0,0,0,7.0
M0274,PEL,FLA,74,0,0,0,0,7.1
M0275,EVE,ATH,16,0,0,0,0,7.6
M0275,CAL,ATH,82,1,0,0,1,9.3
M0275,PED,ATH,39,0,0,0,0,7.0
M0276,KAK,SAN,67,0,0,0,0,6.6
M0276,SOC,SAN,58,0,0,0,0,9.3
M0276,BEB,SAN,56,2,0,0,0,7.6
M0276,ZIC,FLA,60,2,0,0,0,8.0
M0276,GAR,FLA,87,0,0,0,0,9.5
M0276,PEL,FLA,38,0,0,0,0,8.3
M0277,ALI,GRE,65,0,0,0,0,5.5
M0277,EDE,GRE,46,0,0,0,1,5.8
M0277,CAS,GRE,47,0,1,0,0,5.6
M0277,GAB,CAM,60,0,0,0,0,6.7
M0277,LUC,CAM,85,2,0,0,0,9.8
M0277,BRU,CAM,24,0,0,0,0,9.0
M0278,CAS,GRE,88,0,0,0,0,9.7
M0278,EDE,GRE,76,0,0,0,0,7.6
M0278,ALI,GRE,57,0,0,0,0,9.9
M0279,CAS,GRE,62,1,0,0,0,5.5
M0279,EDE,GRE,2,1,0,0,0,9.2
M0279,ALI,GRE,58,2,0,0,0,8.4
M0279,VEI,FLU,69,0,0,0,0,8.5
M0279,DUD,FLU,85,0,0,0,0,6.2
M0279,RON2,FLU,10,0,0,0,0,8.2
M0280,EDE,GRE,10,0,0,0,0,6.3
M0280,CAS,GRE,30,0,0,0,0,7.1
M0280,ALI,GRE,32,0,0,0,0,6.7
M0280,MAR,INT,51,2,0,0,0,5.5
M0280,MIL,INT,9,0,0,0,0,9.4
M0280,TSI,INT,83,0,0,0,0,9.5
M0281,NAC,BAH,36,2,0,0,0,7.7
M0281,ANT,CRU,6,0,0,0,0,5.8
M0281,RAF,CRU,50,0,2,0,0,7.9
M0281,RIC,CRU,55,0,0,1,0,8.8
M0282,ARR,BOT,41,0,0,0,0,6.6
M0282,HUL,BOT,14,0,0,0,0,9.8
M0282,GAB1,BOT,43,0,0,0,0,7.7
M0282,NEY,SPF,79,0,0,0,0,8.8
M0282,VIN,SPF,27,0,0,0,0,8.2
M0282,ROD,SPF,29,0,0,1,0,8.2
M0283,RCA,PAL,47,0,0,0,0,8.3
M0283,RIV,PAL,50,1,0,0,0,9.8
M0283,CAF,PAL,3,0,0,0,0,9.4
M0283,GAB,CAM,18,0,1,0,0,6.9
M0283,BRU,CAM,15,0,0,0,0,6.6
M0283,LUC,CAM,60,0,0,0,0,8.9
M0284,ROM,COR,18,0,0,0,0,9.4
M0284,RDG,COR,33,0,0,0,0,9.5
M0284,RON,COR,79,0,0,0,0,8.8
M0285,RON2,FLU,86,1,0,0,0,8.2
M0285,VEI,FLU,69,2,0,0,0,7.8
M0285,DUD,FLU,62,1,0,0,0,7.9
M0285,RAF,CRU,35,0,0,0,0,5.5
M0285,RIC,CRU,19,0,0,1,1,7.0
M0285,ANT,CRU,26,0,0,0,0,9.8
M0286,ARR,BOT,70,0,0,0,0,9.9
M0286,HUL,BOT,68,0,0,0,0,8.9
M0286,GAB1,BOT,67,0,0,0,0,6.0
M0287,ROD,SPF,10,0,1,0,0,7.5
M0287,VIN,SPF,87,2,0,0,0,6.0
M0287,NEY,SPF,5,0,0,0,0,7.8
M0287,ZIC,FLA,25,0,0,0,0,7.2
M0287,PEL,FLA,42,0,0,0,0,5.6
M0287,GAR,FLA,83,0,0,0,0,5.9
M0288,TSI,INT,66,0,0,0,0,5.5
M0288,MAR,INT,84,0,0,0,0,9.7
M0288,MIL,INT,41,1,0,0,0,9.4
M0288,NAC,BAH,39,0,0,0,0,5.8
M0289,RON2,FLU,13,0,0,0,0,8.8
M0289,DUD,FLU,13,0,1,0,0,9.9
M0289,VEI,FLU,63,0,2,0,0,9.0
M0289,MAR,INT,33,0,1,0,0,6.6
M0289,TSI,INT,71,0,0,0,0,8.0
M0289,MIL,INT,20,0,0,0,0,5.6
M0290,ZIC,FLA,62,0,0,0,0,7.1
M0290,PEL,FLA,33,0,0,0,0,9.9
M0290,GAR,FLA,35,0,0,0,0,7.2
M0290,EDE,GRE,18,0,0,1,0,5.5
M0290,ALI,GRE,43,1,1,0,0,5.5
M0290,CAS,GRE,23,0,0,0,0,9.0
M0291,GAR,FLA,86,0,0,0,0,8.7
M0291,ZIC,FLA,74,0,0,0,0,9.5
M0291,PEL,FLA,3,0,0,1,0,8.4
M0292,CAL,ATH,10,0,0,0,0,9.6
M0292,EVE,ATH,19,0,0,0,0,7.9
M0292,PED,ATH,55,1,2,0,0,7.1
M0292,CAS,GRE,44,2,0,0,0,7.0
M0292,ALI,GRE,8,0,0,0,0,10.0
M0292,EDE,GRE,63,0,2,0,0,9.2
M0293,RDG,COR,30,1,0,0,0,9.7
M0293,ROM,COR,55,0,0,0,0,6.6
M0293,RON,COR,43,0,0,0,0,7.5
M0294,ROM,COR,43,0,0,0,0,7.1
M0294,RDG,COR,16,0,0,1,0,6.5
M0294,RON,COR,49,2,0,0,0,6.9
M0295,RAF,CRU,54,0,0,0,0,9.5
M0295,ANT,CRU,84,0,0,1,0,5.7
M0295,RIC,CRU,79,0,2,1,0,8.2
M0295,VIN,SPF,89,0,0,1,0,8.0
M0295,ROD,SPF,80,0,0,0,0,7.4
M0295,NEY,SPF,18,2,0,0,0,8.0
M0296,ROD,SPF,57,0,0,0,0,9.3
M0296,NEY,SPF,87,0,2,1,0,7.4
M0296,VIN,SPF,72,0,0,0,0,6.9
M0297,KAK,SAN,29,2,0,0,0,6.1
M0297,BEB,SAN,71,1,0,0,0,6.7
M0297,SOC,SAN,20,0,0,1,0,9.7
M0297,FRE,VAS,29,1,0,0,0,6.1
M0297,DAN,VAS,20,0,0,0,0,6.3
M0297,FAB,VAS,90,0,0,0,0,5.5
M0298,VEI,FLU,12,0,0,0,0,9.0
M0298,DUD,FLU,10,2,0,0,0,7.8
M0298,RON2,FLU,2,0,0,0,0,7.0
M0299,ANT,CRU,34,2,0,1,0,8.7
M0299,RAF,CRU,55,0,0,0,0,7.0
M0299,RIC,CRU,46,2,0,0,0,8.5
M0300,CAF,PAL,43,0,0,0,0,5.6
M0300,RIV,PAL,77,1,0,1,0,6.9
M0300,RCA,PAL,86,0,1,0,0,6.0
M0300,ROD,SPF,62,0,0,0,0,9.7
M0300,NEY,SPF,15,0,0,0,0,8.5
M0300,VIN,SPF,80,0,0,0,0,6.0
M0302,VEI,FLU,39,0,1,0,0,7.6
M0302,DUD,FLU,50,0,0,0,0,7.6
M0302,RON2,FLU,32,1,1,0,0,8.1
M0303,DUD,FLU,65,2,0,1,0,8.7
M0303,RON2,FLU,27,0,0,0,0,8.1
M0303,VEI,FLU,29,0,0,1,0,9.1
M0303,EDE,GRE,31,0,1,0,0,7.4
M0303,ALI,GRE,72,2,0,0,0,9.3
M0303,CAS,GRE,87,2,0,0,0,9.6
M0304,HUL,BOT,66,0,0,0,0,8.8
M0304,ARR,BOT,48,0,0,0,0,9.2
M0304,GAB1,BOT,65,0,0,0,0,5.5
M0305,ALI,GRE,55,0,0,0,0,6.2
M0305,EDE,GRE,27,0,0,0,0,6.7
M0305,CAS,GRE,16,1,0,0,0,6.7
M0305,VEI,FLU,38,1,2,1,0,6.2
M0305,DUD,FLU,44,0,0,0,0,6.1
M0305,RON2,FLU,75,0,0,1,0,5.7
M0306,PEL,FLA,74,0,0,0,0,8.7
M0306,GAR,FLA,19,1,0,0,0,9.7
M0306,ZIC,FLA,27,0,0,0,0,8.4
M0306,NAC,BAH,13,0,0,1,0,7.0
M0308,CAL,ATH,86,0,2,0,0,7.1
M0308,EVE,ATH,6,0,0,0,0,5.8
M0308,PED,ATH,52,0,0,0,0,5.5
M0309,NAC,BAH,65,0,0,0,0,9.5
M0309,RDG,COR,40,0,0,0,0,9.5
M0309,ROM,COR,32,0,0,0,0,7.7
M0309,RON,COR,66,0,0,0,0,8.7
M0310,GAB1,BOT,80,0,0,0,1,6.1
M0310,HUL,BOT,76,1,0,0,0,7.6
M0310,ARR,BOT,19,2,0,0,1,9.9
M0310,GAB,CAM,11,0,0,0,0,7.4
M0310,LUC,CAM,18,0,0,0,0,8.6
M0310,BRU,CAM,50,0,0,0,0,7.8
M0311,ZIC,FLA,45,1,0,0,0,7.6
M0311,GAR,FLA,73,0,0,0,0,7.6
M0311,PEL,FLA,33,0,0,0,0,6.6
M0311,RCA,PAL,45,0,0,0,0,6.0
M0311,CAF,PAL,70,0,0,0,0,8.6
M0311,RIV,PAL,50,0,0,0,0,7.8
M0313,ARR,BOT,74,0,0,1,0,6.8
M0313,GAB1,BOT,87,0,0,0,0,9.1
M0313,HUL,BOT,64,0,0,1,0,6.2
M0314,RIV,PAL,58,0,0,0,0,5.5
M0314,RCA,PAL,66,1,0,0,0,7.6
M0314,CAF,PAL,81,0,0,0,0,6.5
M0315,CAS,GRE,37,0,2,0,0,5.7
M0315,ALI,GRE,64,0,0,0,0,7.7
M0315,EDE,GRE,12,0,0,0,0,6.0
M0316,ROM,COR,76,0,0,0,0,7.7
M0316,RDG,COR,60,0,0,0,0,9.7
M0316,RON,COR,53,0,0,0,0,5.9
M0317,RIC,CRU,58,0,0,0,0,6.6
M0317,RAF,CRU,56,0,0,0,0,8.1
M0317,ANT,CRU,86,0,2,0,0,7.8
M0317,MIL,INT,73,0,0,0,0,9.1
M0317,MAR,INT,67,0,0,0,0,6.6
M0317,TSI,INT,79,0,0,0,0,6.0
M0318,DAN,VAS,51,0,0,0,0,9.5
M0318,FRE,VAS,35,0,0,0,0,9.4
M0318,FAB,VAS,81,0,0,0,0,8.6
M0318,PEL,FLA,68,2,0,0,0,8.9
M0318,GAR,FLA,51,1,2,0,0,9.3
M0318,ZIC,FLA,30,0,0,0,0,7.4
M0319,VIN,SPF,66,0,0,0,0,6.1
M0319,ROD,SPF,22,0,0,0,0,8.6
M0319,NEY,SPF,85,0,0,0,0,7.9
M0319,MAR,INT,69,0,0,0,0,9.5
M0319,TSI,INT,3,0,0,1,0,6.5
M0319,MIL,INT,54,0,0,0,0,7.2
M0320,BEB,SAN,81,0,0,0,0,8.5
M0320,KAK,SAN,21,1,0,0,0,9.6
M0320,SOC,SAN,86,0,0,0,0,8.2
M0321,RCA,PAL,1,0,0,0,0,8.7
M0321,RIV,PAL,34,0,0,1,0,6.2
M0321,CAF,PAL,80,0,0,0,0,6.9
M0321,HUL,BOT,13,0,0,0,0,6.8
M0321,ARR,BOT,78,0,0,0,0,5.6
M0321,GAB1,BOT,51,0,0,0,0,9.9
M0322,PEL,FLA,61,0,0,0,0,7.9
M0322,ZIC,FLA,11,0,0,0,0,5.6
M0322,GAR,FLA,25,0,0,0,0,10.0
M0322,CAL,ATH,1,0,0,1,0,9.1
M0322,EVE,ATH,67,2,0,0,0,8.4
M0322,PED,ATH,69,0,0,0,0,5.7
M0323,ANT,CRU,35,0,0,0,0,7.5
M0323,RIC,CRU,49,0,0,0,1,8.9
M0323,RAF,CRU,71,0,0,0,0,7.8
M0324,ALI,GRE,18,0,0,1,0,7.5
M0324,EDE,GRE,11,0,2,1,0,10.0
M0324,CAS,GRE,28,0,0,0,0,7.3
M0324,RCA,PAL,35,0,0,0,0,6.7
M0324,RIV,PAL,16,0,0,0,0,9.4
M0324,CAF,PAL,45,0,0,0,0,7.8
M0325,ALI,GRE,61,0,0,0,0,5.9
M0325,EDE,GRE,30,0,0,0,0,6.5
M0325,CAS,GRE,35,0,0,0,0,7.9
M0326,MAR,INT,21,1,0,0,0,5.9
M0326,MIL,INT,13,0,0,0,0,7.2
M0326,TSI,INT,13,0,0,0,0,8.6
M0326,PED,ATH,51,0,0,0,0,6.2
M0326,EVE,ATH,28,0,0,0,0,9.6
M0326,CAL,ATH,68,2,0,1,0,8.6
M0327,DUD,FLU,1,0,0,0,0,7.9
M0327,VEI,FLU,22,0,2,0,0,7.6
M0327,RON2,FLU,43,0,1,0,0,9.7
M0328,EVE,ATH,2,0,0,0,0,5.8
M0328,CAL,ATH,78,0,0,0,0,6.6
M0328,PED,ATH,35,0,0,0,0,8.0
M0328,RON,COR,58,1,0,0,0,9.3
M0328,ROM,COR,83,0,0,0,0,6.4
M0328,RDG,COR,79,0,0,0,0,7.4
M0329,BEB,SAN,66,1,0,0,0,6.6
M0329,SOC,SAN,18,0,0,0,0,9.7
M0329,KAK,SAN,6,0,0,0,0,9.4
M0329,DAN,VAS,66,0,0,1,0,6.6
M0329,FRE,VAS,8,0,2,0,0,7.1
M0329,FAB,VAS,90,0,2,0,0,6.5
M0330,BRU,CAM,87,0,0,0,0,7.1
M0330,LUC,CAM,7,0,0,0,0,7.2
M0330,GAB,CAM,2,0,0,0,0,8.1
M0330,NEY,SPF,41,0,0,0,0,7.3
M0330,VIN,SPF,35,0,0,0,0,5.9
M0330,ROD,SPF,15,0,0,0,0,7.7
M0331,HUL,BOT,16,0,0,0,0,6.4
M0331,ARR,BOT,42,0,2,0,0,9.7
M0331,GAB1,BOT,59,0,0,0,0,9.0
M0332,CAS,GRE,70,1,2,0,0,6.1
M0332,ALI,GRE,78,2,0,0,0,9.6
M0332,EDE,GRE,26,0,0,0,0,7.8
M0332,BRU,CAM,48,0,0,0,0,7.6
M0332,GAB,CAM,62,0,0,0,0,6.8
M0332,LUC,CAM,48,1,1,1,0,8.9
M0333,HUL,BOT,26,0,0,0,0,7.5
M0333,ARR,BOT,24,0,0,0,0,9.1
M0333,GAB1,BOT,35,0,0,0,0,5.8
M0334,NEY,SPF,33,1,0,0,0,6.7
M0334,VIN,SPF,2,0,0,0,0,8.9
M0334,ROD,SPF,66,0,0,0,0,9.0
M0334,EVE,ATH,77,0,0,1,0,6.7
M0334,PED,ATH,14,0,0,0,0,7.1
M0334,CAL,ATH,74,0,0,1,0,7.2
M0335,VEI,FLU,3,0,1,0,0,7.2
M0335,DUD,FLU,68,0,0,0,0,8.1
M0335,RON2,FLU,37,0,0,0,0,8.0
M0336,GAB1,BOT,22,0,0,0,0,5.6
M0336,ARR,BOT,69,0,0,1,0,8.5
M0336,HUL,BOT,27,0,0,0,0,5.9
M0336,RON2,FLU,48,2,0,0,0,9.8
M0336,DUD,FLU,61,0,0,0,0,6.0
M0336,VEI,FLU,64,0,0,0,0,9.2
M0337,MAR,INT,79,0,0,0,0,7.2
M0337,TSI,INT,1,0,0,0,0,8.5
M0337,MIL,INT,38,0,1,0,0,9.0
M0338,RIV,PAL,65,0,2,0,0,6.4
M0338,RCA,PAL,38,0,0,0,0,9.6
M0338,CAF,PAL,78,0,0,0,0,8.9
M0338,GAB1,BOT,42,0,0,0,0,9.8
M0338,HUL,BOT,80,0,0,1,0,8.4
M0338,ARR,BOT,32,0,0,0,0,8.9
M0339,RON,COR,19,0,0,1,0,8.9
M0339,ROM,COR,37,0,0,0,0,6.8
M0339,RDG,COR,88,0,0,0,0,9.2
M0339,DUD,FLU,87,0,0,0,0,9.4
M0339,RON2,FLU,81,0,0,0,0,7.1
M0339,VEI,FLU,49,0,2,0,0,8.6
M0340,MAR,INT,35,1,0,0,0,9.5
M0340,MIL,INT,39,0,0,0,0,8.5
M0340,TSI,INT,74,0,0,0,0,8.0
M0341,SOC,SAN,23,0,0,0,0,7.4
M0341,BEB,SAN,58,0,0,0,0,7.0
M0341,KAK,SAN,19,0,0,0,0,5.8
M0341,NAC,BAH,36,0,0,0,0,6.9
M0342,PED,ATH,1,0,0,0,0,6.1
M0342,CAL,ATH,64,0,0,1,0,8.1
M0342,EVE,ATH,82,1,0,0,0,8.8
M0342,VEI,FLU,54,0,0,0,0,9.7
M0342,RON2,FLU,52,0,0,0,0,6.0
M0342,DUD,FLU,69,0,0,0,0,6.0
M0343,RAF,CRU,16,0,1,0,0,7.0
M0343,ANT,CRU,53,0,2,0,0,7.4
M0343,RIC,CRU,2,1,0,0,0,8.9
M0343,NAC,BAH,35,0,0,0,0,7.3
M0344,MIL,INT,56,0,0,0,0,5.9
M0344,MAR,INT,22,0,0,0,0,6.7
M0344,TSI,INT,53,0,0,0,0,9.6
M0344,SOC,SAN,61,0,0,0,0,6.8
M0344,BEB,SAN,86,0,0,0,0,6.1
M0344,KAK,SAN,66,0,0,0,0,6.8
M0345,RAF,CRU,17,0,0,0,0,8.6
M0345,RIC,CRU,71,0,0,0,0,7.6
M0345,ANT,CRU,85,0,0,0,0,6.1
M0346,ZIC,FLA,71,0,0,0,0,7.5
M0346,PEL,FLA,71,0,0,0,0,8.2
M0346,GAR,FLA,64,0,0,0,0,6.4
M0346,SOC,SAN,12,2,0,0,0,8.7
M0346,KAK,SAN,2,0,0,0,0,6.7
M0346,BEB,SAN,26,0,0,0,0,6.3
M0347,PED,ATH,6,0,0,0,0,7.0
M0347,CAL,ATH,22,2,0,0,0,8.0
M0347,EVE,ATH,85,0,0,0,0,7.5
M0348,CAL,ATH,72,0,0,0,0,7.7
M0348,PED,ATH,16,1,0,0,0,9.8
M0348,EVE,ATH,80,0,0,0,0,8.5
M0349,CAS,GRE,70,0,0,0,0,9.3
M0349,ALI,GRE,68,2,0,0,0,7.8
M0349,EDE,GRE,85,0,0,0,0,8.3
M0349,TSI,INT,69,0,0,0,0,9.1
M0349,MIL,INT,85,2,1,0,0,8.1
M0349,MAR,INT,53,0,0,0,0,6.0
M0350,CAL,ATH,68,0,0,0,0,6.8
M0350,PED,ATH,2,0,2,0,0,7.0
M0350,EVE,ATH,78,0,0,0,0,8.5
M0351,PED,ATH,81,0,2,0,0,8.0
M0351,CAL,ATH,87,0,0,0,0,9.9
M0351,EVE,ATH,11,0,0,0,0,9.6
M0351,GAB1,BOT,13,0,0,0,0,8.3
M0351,ARR,BOT,13,2,0,0,0,9.9
M0351,HUL,BOT,75,0,0,0,0,5.7
M0352,NEY,SPF,7,0,0,0,0,8.5
M0352,VIN,SPF,30,0,0,0,0,9.1
M0352,ROD,SPF,38,0,0,0,0,6.6
M0353,RIC,CRU,80,0,0,0,0,9.7
M0353,RAF,CRU,14,0,0,0,0,9.8
M0353,ANT,CRU,34,0,0,0,0,7.3
M0353,GAB1,BOT,24,0,0,0,0,7.0
M0353,HUL,BOT,64,0,0,0,0,9.8
M0353,ARR,BOT,59,0,0,0,0,8.3
M0354,RON2,FLU,46,2,0,0,0,6.4
M0354,VEI,FLU,51,1,0,0,0,8.3
M0354,DUD,FLU,2,0,0,0,0,9.4
M0355,NAC,BAH,54,0,0,0,0,6.9
M0356,DUD,FLU,35,0,0,0,0,8.5
M0356,RON2,FLU,59,0,0,0,0,8.6
M0356,VEI,FLU,60,0,0,0,1,7.3
M0357,PED,ATH,48,0,0,0,0,7.4
M0357,EVE,ATH,81,0,0,0,0,7.1
M0357,CAL,ATH,21,0,0,0,0,8.6
M0357,NAC,BAH,69,0,0,0,0,9.8
M0358,ALI,GRE,33,0,0,0,0,9.3
M0358,EDE,GRE,82,0,0,0,0,6.2
M0358,CAS,GRE,18,0,0,0,0,7.5
M0359,GAB,CAM,27,0,0,0,0,9.3
M0359,BRU,CAM,87,0,0,0,0,9.0
M0359,LUC,CAM,83,0,1,0,0,8.0
M0359,CAL,ATH,49,0,0,0,0,7.1
M0359,PED,ATH,21,0,0,0,0,6.4
M0359,EVE,ATH,56,0,0,0,0,5.5
M0361,GAB,CAM,88,0,0,0,0,6.2
M0361,LUC,CAM,76,0,0,0,0,7.9
M0361,BRU,CAM,47,0,0,0,0,7.9
M0362,BEB,SAN,6,2,0,0,0,7.5
M0362,SOC,SAN,70,0,0,1,0,9.6
M0362,KAK,SAN,10,0,0,0,0,8.1
M0363,TSI,INT,83,0,0,1,0,7.9
M0363,MAR,INT,63,0,0,0,0,6.6
M0363,MIL,INT,81,0,0,0,0,6.0
M0364,NEY,SPF,32,0,0,0,0,7.8
M0364,VIN,SPF,79,0,0,0,0,8.6
M0364,ROD,SPF,23,0,0,0,0,9.4
M0364,CAS,GRE,71,0,0,0,0,7.9
M0364,ALI,GRE,19,0,0,0,0,6.1
M0364,EDE,GRE,76,0,0,0,0,7.9
M0366,CAF,PAL,60,0,0,0,0,6.6
M0366,RIV,PAL,89,0,0,0,0,6.8
M0366,RCA,PAL,23,0,0,0,0,9.1
M0367,TSI,INT,85,0,2,0,0,6.3
M0367,MAR,INT,22,2,0,0,0,9.4
M0367,MIL,INT,51,0,0,0,0,8.0
M0367,RDG,COR,44,1,0,0,0,5.9
M0367,RON,COR,36,0,0,0,0,7.1
M0367,ROM,COR,48,1,0,0,0,7.4
M0368,GAR,FLA,54,0,0,0,0,8.6
M0368,PEL,FLA,32,0,0,0,0,9.1
M0368,ZIC,FLA,57,0,0,1,0,6.6
M0369,LUC,CAM,21,0,0,0,0,5.8
M0369,BRU,CAM,57,0,0,0,0,6.6
M0369,GAB,CAM,33,0,2,0,0,9.1
M0369,PED,ATH,21,0,0,0,0,9.4
M0369,CAL,ATH,80,1,0,0,0,7.9
M0369,EVE,ATH,18,0,0,0,0,9.6
M0370,GAR,FLA,12,0,0,0,0,7.8
M0370,ZIC,FLA,49,1,0,0,0,7.1
M0370,PEL,FLA,12,0,0,0,0,7.1
M0370,TSI,INT,22,0,0,0,0,8.9
M0370,MAR,INT,21,0,0,0,0,8.0
M0370,MIL,INT,19,0,0,1,0,6.2
M0371,LUC,CAM,42,0,0,0,0,7.9
M0371,BRU,CAM,72,0,0,0,0,6.4
M0371,GAB,CAM,68,0,0,0,0,7.4
M0372,RIV,PAL,31,0,0,1,0,8.2
M0372,CAF,PAL,13,0,0,0,1,9.8
M0372,RCA,PAL,80,0,0,0,0,5.5
M0373,NEY,SPF,78,0,0,0,0,7.5
M0373,ROD,SPF,40,0,1,0,0,9.3
M0373,VIN,SPF,44,0,0,0,0,6.8
M0373,DAN,VAS,4,0,0,0,0,8.6
M0373,FRE,VAS,26,0,0,0,0,6.9
M0373,FAB,VAS,90,0,0,1,0,6.9
M0374,PED,ATH,77,0,0,1,0,8.7
M0374,CAL,ATH,9,0,0,0,0,7.3
M0374,EVE,ATH,74,0,1,0,0,8.8
M0375,DAN,VAS,88,0,0,0,0,6.4
M0375,FRE,VAS,26,0,0,0,0,7.1
M0375,FAB,VAS,38,0,0,0,0,6.4
M0375,SOC,SAN,77,0,0,1,0,7.9
M0375,BEB,SAN,48,0,2,0,0,8.9
M0375,KAK,SAN,33,0,0,0,0,9.2
M0376,RON2,FLU,60,1,0,0,0,6.6
M0376,VEI,FLU,78,0,0,1,0,7.5
M0376,DUD,FLU,35,0,0,0,0,8.9
M0376,CAL,ATH,14,0,0,1,0,7.5
M0376,EVE,ATH,75,0,0,0,0,9.6
M0376,PED,ATH,42,0,0,0,0,8.7
M0377,BRU,CAM,43,0,0,0,0,8.6
M0377,GAB,CAM,70,0,0,0,0,6.3
M0377,LUC,CAM,24,0,0,1,0,9.9
M0378,LUC,CAM,12,0,0,0,0,6.8
M0378,BRU,CAM,36,0,0,0,0,6.4
M0378,GAB,CAM,47,2,0,0,0,8.6
M0379,RIC,CRU,88,0,0,0,0,6.6
M0379,ANT,CRU,82,0,0,0,0,7.7
M0379,RAF,CRU,3,0,0,0,0,9.3
M0380,ARR,BOT,62,0,0,1,0,10.0
M0380,GAB1,BOT,61,0,1,0,0,7.3
M0380,HUL,BOT,30,0,1,0,0,6.3
M0380,EVE,ATH,34,2,0,1,0,6.2
M0380,PED,ATH,67,0,0,0,0,7.7
M0380,CAL,ATH,18,0,0,0,1,6.3
M0382,CAF,PAL,17,0,0,0,0,6.9
M0382,RIV,PAL,80,0,0,0,0,5.5
M0382,RCA,PAL,16,0,0,0,0,9.6
M0383,MAR,INT,41,2,0,1,0,9.7
M0383,MIL,INT,42,0,1,0,0,8.4
M0383,TSI,INT,82,0,0,0,0,6.1
M0384,ROM,COR,62,0,0,1,0,7.9
M0384,RDG,COR,35,0,0,0,0,7.2
M0384,RON,COR,79,0,0,0,0,8.1
M0385,ZIC,FLA,11,0,0,0,0,5.9
M0385,GAR,FLA,59,0,0,0,0,6.0
M0385,PEL,FLA,49,0,0,0,0,8.6
M0385,VEI,FLU,12,1,2,0,0,9.9
M0385,RON2,FLU,66,0,0,0,0,6.6
M0385,DUD,FLU,29,0,0,0,0,7.5
M0386,NAC,BAH,70,0,0,0,0,7.5
M0386,VIN,SPF,53,0,0,0,0,6.3
M0386,NEY,SPF,23,0,2,0,0,5.8
M0386,ROD,SPF,67,0,0,0,0,8.1
M0387,ALI,GRE,21,0,0,0,0,6.4
M0387,EDE,GRE,11,0,0,0,0,9.0
M0387,CAS,GRE,20,0,0,0,0,9.1
M0387,GAR,FLA,5,0,0,0,0,6.4
M0387,PEL,FLA,17,1,0,0,0,9.9
M0387,ZIC,FLA,3,0,0,0,0,8.8
M0389,MAR,INT,61,1,0,0,0,7.3
M0389,TSI,INT,86,1,0,0,0,9.7
M0389,MIL,INT,60,0,1,1,0,7.5
M0389,FRE,VAS,10,0,1,0,0,6.8
M0389,FAB,VAS,87,0,0,0,0,8.8
M0389,DAN,VAS,71,0,0,0,0,5.6
M0390,DAN,VAS,83,1,0,1,0,7.6
M0390,FAB,VAS,83,1,0,0,0,9.1
M0390,FRE,VAS,25,0,1,0,0,7.6
M0391,RDG,COR,9,0,1,0,0,9.4
M0391,RON,COR,79,0,0,1,0,9.2
M0391,ROM,COR,84,0,1,0,0,9.1
M0391,RIC,CRU,55,0,0,0,0,8.4
M0391,RAF,CRU,73,0,0,1,0,7.5
M0391,ANT,CRU,69,0,0,0,0,7.7
M0392,RDG,COR,55,0,0,0,0,9.5
M0392,ROM,COR,17,0,0,1,0,9.6
M0392,RON,COR,8,0,0,0,0,8.7
M0392,TSI,INT,58,0,0,0,0,7.5
M0392,MAR,INT,6,0,0,0,0,8.0
M0392,MIL,INT,33,0,0,0,0,8.9
M0393,RON2,FLU,27,0,0,0,0,6.9
M0393,DUD,FLU,10,0,0,1,0,5.9
M0393,VEI,FLU,86,0,0,0,0,9.7
